number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
133,2019-03-08T13:07:04Z,2019-03-09T17:24:37Z,2019-03-09T17:24:37Z,3,16,1,"As the current implementation of password checking uses === to check equality, it is susceptible to timing attacks - see this article for more information.
This PR uses safe-compare to compare passwords without the possibility of a timing attack.
(Note that I could not test this change, as I was unable to successfully build the project. Please confirm that this change does not break anything before merging it!)",2,0
146,2019-03-08T18:57:17Z,2019-03-18T15:44:08Z,2019-03-18T15:44:09Z,2,117,0,"Describe in detail the problem you had and how this PR fixes it
Fixes #60 by adding support for Kubernetes. This deploys code-server, Contour for ingress controller, and Cert Manager for Let's Encrypt certificates, with persistent storage with AWS EBS volumes. Also, I left the Dockerfile I used for golang development. If there's a public push of this somewhere it would be great to document how you can create base images with the right tooling up front.
This is also somewhat opiononated in that it's using AWS EBS volumes, but can be adapted for many use cases. I wasn't sure how that might get organized within the repo.
Signed-off-by: Steve Sloka slokas@vmware.com
Is there an open issue you can link to?
#60
// cc @jbeda",8,14
154,2019-03-09T00:20:31Z,2019-04-16T20:44:58Z,2019-04-16T20:44:58Z,6,676,77,"I added a basic web-maifest (using webpack-pwa-manifest) and a workbox based service-worker (using workbox-webpack-plugin). The service worker gets generated automatically by workbox and gets auto injected by webpack. If more advanced service-worker functionality is needed this can still be achieved with workbox-webpack-plugin. More info about this can be found on https://developers.google.com/web/tools/workbox/modules/workbox-webpack-plugin.
Workbox is currently set to cache all resources created by webpack (default). This can be changed with some options. The service-worker is only injected in prod, not dev (someone should test this please).
I just put in some basic stuff into the manifest, you might want to change the name or description. I did not know where to put the logo image for the manifest so I created a new assets folder. You might want to move this too.",10,26
156,2019-03-09T01:55:33Z,2019-03-09T17:11:31Z,2019-03-09T17:11:31Z,2,13,3,"Describe in detail the problem you had and how this PR fixes it
Data files (dataDir) and log files (logDir) were defaulting to a hidden dir (.code-server/) in the base of the user's home directory, based on their OS. This did not conform with the XDG standards, which help make these kinds of paths predictable and organized.
Is there an open issue you can link to?
Fixes #15",3,0
159,2019-03-09T07:05:07Z,2019-03-09T17:06:48Z,2019-03-09T17:06:48Z,1,1,1,"Describe in detail the problem you had and how this PR fixes it
Dockerfile has a line that says ""environemnt"". I fixed the typo.
Is there an open issue you can link to?
N/A",2,0
162,2019-03-09T09:45:53Z,2019-03-09T17:07:43Z,2019-03-09T17:07:43Z,4,19,11,"Simplify the user by opening an issue (giving direction)
Mark issue label
Markdown lint",2,0
167,2019-03-09T11:03:43Z,2019-03-10T15:02:09Z,2019-03-10T15:02:09Z,1,2,7,"Describe in detail the problem you had and how this PR fixes it
Build toooo slow.
Is there an open issue you can link to?",3,7
170,2019-03-09T13:20:50Z,,2019-03-09T22:51:54Z,1,2,1,"Having code-server at the ENTRYPOINT will free the CMD line, so launching that container will no longer require writing the binary name after image name and will not confuse people anymore.",3,4
172,2019-03-09T19:18:26Z,2019-03-10T15:36:57Z,2019-03-10T15:36:57Z,1,15,0,"Describe in detail the problem you had and how this PR fixes it
I added a guide for people that want to use nginx to reverse proxy code-server for subdomain support and ssl.
Is there an open issue you can link to?
#80",4,1
179,2019-03-09T23:42:06Z,2019-03-10T15:39:28Z,2019-03-10T15:39:28Z,3,6,3,,3,2
181,2019-03-10T06:22:25Z,2019-03-10T13:28:26Z,2019-03-10T13:28:26Z,1,1,1,"It is quite annoying when Ctrl-C does not stop the container

Describe in detail the problem you had and how this PR fixes it
Is there an open issue you can link to?",3,0
188,2019-03-10T17:02:22Z,2019-03-11T14:47:42Z,2019-03-11T14:47:42Z,2,9,4,,3,0
192,2019-03-11T02:02:58Z,,2019-04-04T23:42:15Z,1,21,11,"Describe in detail the problem you had and how this PR fixes it
Prior to discussion to #65, this runs all file operations in the user coder in container along with some refactoring of the Dockerfile to make it easier to read.
Is there an open issue you can link to?
This resolves #65. This will be blocked until general consensus that this merit as a merge.",7,10
198,2019-03-11T15:42:55Z,2019-03-11T18:59:08Z,2019-03-11T18:59:08Z,1,2,2,"Describe in detail the problem you had and how this PR fixes it
Just adding minus to flag 'i' to ssh command and new line to aws.md
Is there an open issue you can link to?
No",3,0
201,2019-03-11T19:14:15Z,2019-03-12T23:19:33Z,2019-03-12T23:19:33Z,3,37,14,"Describe in detail the problem you had and how this PR fixes it
Issue:
On initial welcome/login screen of binary, no error message is displayed in the event of an incorrect password. (See #55)
Changes:
Adds simple logic and styling for error display. Currently is of identical styling/design to the coder.com login page.
Test Environment:
OS: Mac OS High Sierra (10.13.6)
Browser: Google Chrome 72.0.3626.109 (Official Build) (64-bit)
(Result: Pass! Compile was successful and everything functions as expected)
Caveats:
None that I can think of at the moment. (I mean, the error message is hard coded. But this page has only one input and the page only has one purpose and does exactly one thing. So I don't know that this is necessarily a bad thing)",4,2
221,2019-03-13T10:03:48Z,,2019-03-13T19:38:56Z,1,4,3,"Describe in detail the problem you had and how this PR fixes it
I had no problem but this reduces the amount of layers needed to download and removes the apt-get cache to reduce the image size
Is there an open issue you can link to?
nop",5,12
225,2019-03-13T14:25:22Z,2019-03-20T14:24:07Z,2019-03-20T14:24:08Z,2,53,0,"Describe in detail the problem you had and how this PR fixes it
Adds install guide for ChromeOS/CloudReady/ChromiumOS users. This covers both Crostini and Crouton deployments.
Is there an open issue you can link to?
None.",5,2
238,2019-03-14T10:22:12Z,2019-03-14T22:32:41Z,2019-03-14T22:32:41Z,1,2,2,"Describe in detail the problem you had and how this PR fixes it
-p80 doesn't work, as -p isn't a variable, This adds a space that does just that.
Is there an open issue you can link to?
No",3,0
245,2019-03-14T23:28:17Z,2019-03-21T19:04:10Z,2019-03-21T19:04:10Z,8,215,114,"Describe in detail the problem you had and how this PR fixes it
Fixes installing extensions from VSIX files formatted as either TAR or ZIP.
Is there an open issue you can link to?
Fixes #92",3,0
246,2019-03-14T23:57:23Z,,2019-04-17T21:33:50Z,1,21,3,"Describe in detail the problem you had and how this PR fixes it
Build script now should be able to cross compile. I most likely missed some places.
The binary builds but I did not yet test functionality.
Is there an open issue you can link to?
#35
BTW this is my first real js contribution.",3,4
269,2019-03-17T01:52:00Z,,2019-03-18T14:07:08Z,1,1,1,"Describe in detail the problem you had and how this PR fixes it
I can't start the container with /bin/sh to debug it.
Is there an open issue you can link to?
No but I hope this https://stackoverflow.com/a/21564990/4446318 helps explain the issue better than I can.",3,6
280,2019-03-18T15:01:37Z,,2019-03-23T14:23:20Z,1,1,1,You can create NAT rules that translate your private addresses to public addresses that can access the Internet.,2,0
285,2019-03-19T00:41:45Z,2019-03-26T18:01:26Z,2019-03-26T18:01:26Z,75,5866,6181,"This refactors evaluations to send messages. With this method all we send are the arguments along with the method name. This is accomplished using proxies and interfaces for those proxies to tie everything together nicely.
Proxies are advantageous mainly they allow us to share interfaces between the client and server (it's even better now because it just uses the actual class so we don't even need to maintain any interfaces), and they also allow code like:
this.proxy.createWriteStream(...);

instead of something like:
this.client.call(""createWriteStream"", ...);

TODO:

 fs
 fs tests
 child_process
 child_process tests
 net
 net tests
 spdlog
 spdlog tests
 node-pty
 node-pty tests
 trash
 benchmarks (speed and CPU usage)

Some concerns:

 Right now there is no way to ensure that all the events are properly hooked up. It would be nice if there was a way to enforce that events from the proxy on the client are all handled and that events from the actual instance on the server are all handled. <-- I think this is solved now in a fairly reasonable way.
 Making sure everything is disposed (no memory leaks). <-- Pretty sure this is OK but would be advantageous to run more tests.",5,6
297,2019-03-19T23:47:06Z,2019-03-21T18:49:28Z,2019-03-21T18:49:28Z,1,25,1,"Added Apache reverse proxy example configuration
Describe in detail the problem you had and how this PR fixes it
As per request from the linked Issue below I added a description how to enable Apache as a reverse proxy to the Getting started guide.
As I'm by no means an expert when it comes to Apache server configuration I also added a reference to the offical documentation for further reading. But if there's any input in regards to any settings which leads to a more secure/better configuration I'm happy about input :)
Is there an open issue you can link to?
#282",3,0
303,2019-03-20T16:39:27Z,,2019-03-27T15:32:54Z,1,8,8,"Describe in detail the problem you had and how this PR fixes it
Fills in the descriptions for flags that are missing one ( --help)
Is there an open issue you can link to?
n/a",3,1
304,2019-03-20T20:15:03Z,2019-03-21T14:39:35Z,2019-03-21T14:39:35Z,1,4,4,"In addition to capitalizing, I also reworded a sentence for improved grammar.",3,0
307,2019-03-21T09:34:12Z,2019-04-11T01:07:54Z,2019-04-11T01:07:54Z,4,14,8,"Issue: #241

Describe in detail the problem you had and how this PR fixes it
Is there an open issue you can link to?",6,4
311,2019-03-21T16:13:08Z,,2019-03-27T15:32:15Z,8,176,3,"Describe in detail the problem you had and how this PR fixes it
Is there an open issue you can link to?",4,1
327,2019-03-24T07:50:46Z,2019-03-27T15:34:34Z,2019-03-27T15:34:35Z,1,1,0,"Describe in detail the problem you had and how this PR fixes it
The issue I faced was installing packages using Pip.
I fixed this with the command export LC_ALL=C.
This could be added to the docker to save other people from experiencing the same issue.
Is there an open issue you can link to?
Issue #326",4,0
342,2019-03-26T19:54:43Z,,2019-03-27T15:23:08Z,1,2,2,"Describe in detail the problem you had and how this PR fixes it
There's a reference to Kyle's local machine. I've replaced this.
Is there an open issue you can link to?
Nope!",3,1
344,2019-03-27T00:44:45Z,,2019-09-03T19:34:11Z,26,7554,3744,"Describe in detail the problem you had and how this PR fixes it

 --port flag
 --password flag
 --allow-http flag
 --no-auth flag
 Can load in successfully.
 Can open file
 Can create file
 Can delete file
 Can install extension
 Can uninstall extension
 Can debug JavaScript file

Is there an open issue you can link to?
Fixes #339",3,2
355,2019-03-27T16:12:21Z,2019-03-27T22:05:45Z,2019-03-27T22:05:45Z,2,2,1,"Describe in detail the problem you had and how this PR fixes it
Adds information to readme about how to get notified about the latest release of code-server
Is there an open issue you can link to?
n/a",3,0
362,2019-03-27T21:28:59Z,,2019-06-19T18:24:38Z,2,46,4,"Describe in detail the problem you had and how this PR fixes it
Checks to see if there is a newer release available when running the CLI
Is there an open issue you can link to?
Fixes #213.",4,3
363,2019-03-27T21:33:38Z,2019-03-28T22:59:50Z,2019-03-28T22:59:50Z,11,219,30,"We already reconnect the web socket when it drops but we also need to restart/reconnect services that started before the disconnection.
This PR will do that for the following:

 Terminal instances (just spawn a new instance for now)
 Extension host (already supported, just make it automatic)
 Watcher (already supported, but need to use our retry for it)
 Searcher
 spdlog instances

Won't be in this PR:

Shared process

Other:

 Show message when the shared process dies explaining what won't work while it's dead and to restart/refresh the page for now if you need any of that.",3,0
365,2019-03-27T22:42:14Z,,2019-04-17T21:54:51Z,1,18,0,"Problem: CLI Password argument is visible in ps -ax
Issue: #286
Changes: Adds script to change the process display name.
Test Environment:
OS: Mac OS High Sierra (10.13.6)
Browser: Google Chrome 72.0.3626.109 (Official Build) (64-bit)
(Result: Pass! Compile was successful and everything functions as expected)",6,5
379,2019-03-29T14:06:06Z,,2019-09-20T19:18:24Z,1,25,0,"Describe in detail the problem you had and how this PR fixes it
I needed this extra piece of information and had to get it from another source. Might be convenient to include it here.
Is there an open issue you can link to?
No.",7,6
393,2019-04-01T08:45:26Z,,2019-09-12T18:05:49Z,2,20,1,"Describe in detail the problem you had and how this PR fixes it
Just some docs for getting started",5,1
395,2019-04-01T11:07:57Z,2019-04-01T19:15:44Z,2019-04-01T19:15:44Z,1,1,1,See #380,2,0
407,2019-04-03T00:36:00Z,,2019-04-04T23:42:14Z,1,3,2,"Describe in detail the problem you had and how this PR fixes it
While using docker container the user can not send POSIX commands like SIGKILL (CTR+C) or SIGTERM to code-server, causing the server to continue running in the background. Best practice in this case is to run an init system.
If a users wants to run the application in the background they should use docker run's -d flag
docker run -d codercom/code-server code-server --allow-http --no-auth
dumb-init documentation
Is there an open issue you can link to?
#361
#383",2,2
416,2019-04-03T18:03:38Z,2019-04-03T19:24:01Z,2019-04-03T19:24:01Z,7,145,84,"Reduces build time from ~20m to ~5m.
Stores vscode source and built default-extensions within object-storage.",2,0
418,2019-04-03T18:14:41Z,2019-04-03T20:50:53Z,2019-04-03T20:50:53Z,1,10,1,"Describe in detail the problem you had and how this PR fixes it
Add better error handling and informative error message for when a port is in use
Is there an open issue you can link to?
#408",2,0
422,2019-04-03T22:37:40Z,,2019-04-17T21:36:46Z,3,30,17,"Describe in detail the problem you had and how this PR fixes it
Update quick start guide and readme based on new flags introduced with #420
Adds a clause in bug report template about ide.coder.com issues
Is there an open issue you can link to?
n/a",4,3
433,2019-04-04T21:46:03Z,2019-04-04T23:42:14Z,2019-04-04T23:42:15Z,2,19,8,"Adds dumb-init so closes #407, closes #361, closes #383
User mode docker so closes #192, closes #65
Uses latest docker ubuntu instead of 18.10 which is the rolling tag so
closes #404

Thanks to @RichardMcSorley and @sr229

Describe in detail the problem you had and how this PR fixes it
Is there an open issue you can link to?",5,9
435,2019-04-05T01:02:33Z,2019-04-05T15:18:51Z,2019-04-05T15:18:51Z,1,2,2,"Describe in detail the problem you had and how this PR fixes it
Is there an open issue you can link to?",2,0
441,2019-04-05T16:07:53Z,,2019-07-18T21:42:48Z,1,3,0,"Describe in detail the problem you had and how this PR fixes it
If 0.0.0.0 is a bad idea, this sets the default to 127.0.0.1
Is there an open issue you can link to?
#440",8,2
445,2019-04-05T20:12:14Z,2019-04-05T23:49:30Z,2019-04-05T23:49:30Z,20,368,303,"Apply patch to new version
 Check for new changes that need patching (mainly browser/platform-related changes)
 Context menus, title bar, title bar menus, dialogs on all client platforms, keybindings
 Ensure services work

 Extension host
 Shared process
 Watcher
 Searcher


 Welcome page
 Readmes & update notes
 Ensure general file functionality works

 Editing
 Saving
 Creating
 Deleting


 Debugging
 Terminal
 Auto-recovery (except shared process which should show a message)
 Fix really slow file tree due to VS Code performing lstat calls one at a time
 Drag and drop",3,1
450,2019-04-06T12:28:42Z,,2019-09-12T18:08:02Z,4,43,63,"Describe in detail the problem you had and how this PR fixes it
No problem, just a feature update to follow up on comment submitted in PR 255.
It uses the api to find the latest release version, downloads it, and extracts it over the old version to update code server to the latest  version of code-server with no changes to the commands required by the user.
Is there an open issue you can link to?
No",4,9
463,2019-04-08T18:53:28Z,2019-04-17T21:42:36Z,2019-04-17T21:42:37Z,1,6,0,"Describe in detail the problem you had and how this PR fixes it
Control W closes the browser window instantly without respect for unsaved work. This shows a prompt asking if you want to leave.
Is there an open issue you can link to?
#53",4,0
471,2019-04-09T15:50:01Z,2019-04-14T04:34:26Z,2019-04-14T04:34:26Z,1,7,1,"Describe in detail the problem you had and how this PR fixes it
This ensures a emptydir volume if the user forgot to mount. This allows OpenShift compatibility and solves
Docker issues.
Is there an open issue you can link to?
This fixes #459 and #469 partially",4,2
472,2019-04-09T18:03:23Z,2019-04-16T00:48:13Z,2019-04-16T00:48:14Z,22,95,647,"Fixes #425
 Fixes #296
 Fixes #432",6,10
475,2019-04-10T01:35:02Z,,2019-04-17T22:40:46Z,1,1,1,"The first time I ran coder I copied and pasted the command from the README, changed the IP, and immediately exposed my home directory to the network. Since it's the first example most people will run and it's encouraged to ""try it out,"" I think mounting PWD to /home/coder/project is a bad recommendation. I was certainly surprised when I realized what I'd done, and I think it would make more sense for the README to make a better recommendation.",5,10
477,2019-04-10T07:25:33Z,2019-04-12T15:35:55Z,2019-04-12T15:35:55Z,1,1,1,"Describe in detail the problem you had and how this PR fixes it
code server -o will just create/open the file/folder called server
Is there an open issue you can link to?
No",2,0
486,2019-04-11T16:30:07Z,2019-04-11T21:18:14Z,2019-04-11T21:18:14Z,1,1,1,"Describe in detail the problem you had and how this PR fixes it
Is there an open issue you can link to?",2,0
502,2019-04-15T12:00:05Z,2019-04-17T21:30:40Z,2019-04-17T21:30:40Z,1,1,1,Some services such as Google Cloud Run specify the port via the PORT env variable. If we allow reading from that (if it doesn’t exist we fallback to 8443) then they will be more likely to work out of the box.,3,1
504,2019-04-16T00:56:34Z,2019-04-17T21:30:51Z,2019-04-17T21:30:51Z,5,53,12,"Opted to just run VS Code's CLI with a small modification to ensure it always only does extension management. Not sure if this is the best way. We could directly import the file but then there were Typescript errors that I wasn't sure how to solve cleanly.
Also wasn't sure how to make Commander accept variadic options for an option. Maybe it's not possible?",2,0
511,2019-04-17T10:34:12Z,2019-04-17T15:27:25Z,2019-04-17T15:27:25Z,1,3,2,"Issue
Fixes issue #510.
Fix
Fixed by disabling caching for all *.html files in service worker definition for Workbox.
Testing setup

Chrome 75.0.3768.0
macOS 10.14.4
Docker 2.0.0.3.
installed PWA

Ran using docker run -it -p 127.0.0.1:8443:8443 -v ""$HOME/projects:/home/coder/projects"" codercom/code-server --allow-http then served with valid cert using ngrok http 8443.",2,0
517,2019-04-17T18:53:15Z,,2019-07-17T17:56:23Z,4,61,13,"Describe in detail the problem you had and how this PR fixes it
Adds a guide on how to build the binary and also explains each yarn task and what it does. Also updates package.json to encourage usage of the node 10.15.1
Is there an open issue you can link to?
#430 #417 #335 #17 #566",4,2
518,2019-04-17T20:15:48Z,2019-04-17T22:18:21Z,2019-04-17T22:18:21Z,12,167,150,"Make all CSS and JavaScript assets uniquely named.
 Move the login page to /login.
 Manually include all desired assets. This prevents caching / and /login itself which made it so you had to refresh or log in twice in some cases.",3,1
522,2019-04-17T23:27:51Z,,2019-09-12T18:05:05Z,1,38,7,Instructions on how to build from source (#17).,3,1
545,2019-04-19T18:38:08Z,2019-04-29T15:47:46Z,2019-04-29T15:47:46Z,2,20,12,"Describe in detail the problem you had and how this PR fixes it
Currently there is no easy way to run code-server if disto's ""stock"" libstdc++ package is too old because code-server  does not respect LD_LIBRARY_PATH on Linux.
Even if I set LD_LIBRARY_PATH I get this error:
...
INFO  Starting shared process [1/5]...
WARN  stderr {""data"":""/export/home/fedor.kalugin/cli-linux-x64: /lib64/libstdc++.so.6: version `GLIBCXX_3.4.20' not found (required by /export/home/fedor.kalugin/cli-linux-x64)\n/export/home/fedor.kalugin/cli-linux-x64: /lib64/libstdc++.so.6: version `GLIBCXX_3.4.21' not found (required
by /export/home/fedor.kalugin/cli-linux-x64)\n/export/home/fedor.kalugin/cli-linux-x64: /lib64/libstdc++.so.6: version `CXXABI_1.3.9' not found
(required by /export/home/fedor.kalugin/cli-linux-x64)\n""}
INFO  Starting shared process [2/5]... {""error"":""Exited with 1""}
...

In some environments there is newer libstdc++ available that isn't installed to default location. This Pull Request makes it possible to use custom libstdc++.
Is there an open issue you can link to?
#347
#239",2,1
546,2019-04-19T21:50:40Z,2019-04-24T00:14:52Z,2019-04-24T00:14:53Z,1,6,1,"Describe in detail the problem you had and how this PR fixes it
Fixes markdown preview from stealing focus away from the editor while typing
Is there an open issue you can link to?
fixes #543",2,0
557,2019-04-21T06:43:26Z,,2019-09-20T19:02:09Z,1,77,0,"Describe in detail the problem you had and how this PR fixes it
Added sample code for Google Kubernetes Engine(GKE)
Mainly differs PersistentVolume compared to AWS
Is there an open issue you can link to?
No",3,4
563,2019-04-22T16:49:08Z,2019-04-22T17:51:05Z,2019-04-22T17:51:06Z,1,18,0,"Removes the need to read each grammar from the FS on each load. Results in significantly faster syntax highlighting.
Fixes #18.",2,0
568,2019-04-22T23:18:51Z,2019-04-24T15:38:22Z,2019-04-24T15:38:22Z,21,541,273,"Implement write/read buffers in the Electron clipboard fill. This makes copying, cutting, and pasting files in the file tree possible.
 Implement fs.createReadStream. This is what is used to copy files from one part of the file tree to another (via pipe).
 Synchronously bind to proxy events. This makes it impossible to miss events. I did this thinking it was causing an issue I had with the piping not working, but it wasn't it. Since I did the work anyway, figured I'd keep it.
 Make it possible to bind some events on demand. The data event on a stream will make the data start flowing, which is not always desirable. For example if you try to pipe later the data may already be partially or completely gone. Now we can delay binding for an event like data until we're asked.
 Make it possible to pass a proxy through the protocol as an argument. This is what makes pipe possible.
 Add an interface for the client-side server proxies, so now we can see that it has a proxyId.
 Add tests for fs.createReadStream and pipe.
 Add a bit of documentation for the protocol internals.",2,0
572,2019-04-23T15:00:11Z,2019-04-23T21:38:35Z,2019-04-23T21:38:35Z,1,5,1,"Describe in detail the problem you had and how this PR fixes it
Shows link for HTTPS or HTTP based on flags used on running. Let users know if telemetry is disabled.
Is there an open issue you can link to?
n/a",2,0
573,2019-04-23T16:07:15Z,2019-04-23T21:38:50Z,2019-04-23T21:38:50Z,2,2,2,"Describe in detail the problem you had and how this PR fixes it
--no-auth disallows password requirement and SSL, it should instead only disallow the password requirement. Changes the default value from undefined to false for the --no-auth flag
Is there an open issue you can link to?
fixes #300",4,1
584,2019-04-24T15:58:39Z,,2019-09-12T18:04:50Z,1,7,4,"Describe in detail the problem you had and how this PR fixes it
When code-server is running in app mode, the close window confirmation is annoying and unnecessary. This change prevents that behavior if in app mode.
Is there an open issue you can link to?
fixes #574",3,1
586,2019-04-24T19:07:04Z,2019-04-25T20:23:04Z,2019-04-25T20:23:04Z,1,2,0,"Describe in detail the problem you had and how this PR fixes it
The ""reveal in finder/explorer"" option has no utility in the browser and causes a page to reload to invoke. This PR simply removes the option from the context menu to avoid mistakenly causing a refresh/confusion.
Is there an open issue you can link to?
fixes #576",4,1
588,2019-04-24T19:15:25Z,2019-04-24T23:34:57Z,2019-04-24T23:34:57Z,1,10,1,Not sure the cleanest way to handle this. Gave it a shot 🏌️‍♂️,2,0
625,2019-05-01T03:26:37Z,,2019-08-27T18:46:10Z,1,13,1,"Added Password updates to the self hosted index.md. See issue #548 for the documentation. Resolves #624 .

Describe in detail the problem you had and how this PR fixes it
Inadequate documentation of the environment variable change in 1.903-vsc1.33.1.
Is there an open issue you can link to?
#624 and #417",7,2
640,2019-05-03T15:44:37Z,,2020-01-27T18:49:00Z,4,62,7,"Describe in detail the problem you had and how this PR fixes it
Our environment restricts docker execution to images that can only with a non root user docker run -u $UID.... This PR adds boxboat/fixuid to allow for runtime mapping of host->container UID
Is there an open issue you can link to?
#439",9,23
664,2019-05-08T13:12:36Z,2019-05-19T22:26:10Z,2019-05-19T22:26:10Z,1,1,1,"Describe in detail the problem you had and how this PR fixes it

Old Version contained a deprecated flag

Is there an open issue you can link to?

No",2,0
671,2019-05-10T16:30:03Z,2019-05-19T22:24:58Z,2019-05-19T22:24:58Z,3,4,4,,3,1
680,2019-05-13T14:53:55Z,2019-10-29T16:08:01Z,2019-10-29T16:08:02Z,1,13,0,"Describe in detail the problem you had and how this PR fixes it
There wasn't an example of how to use docker-compose with code-server.
Is there an open issue you can link to?
Yes. docker-compose examples #648
Fixes #648.",9,7
698,2019-05-20T08:29:50Z,2019-07-08T10:06:10Z,2019-07-08T10:06:10Z,2,2,2,"Describe in detail the problem you had and how this PR fixes it
Is there an open issue you can link to?",4,4
701,2019-05-20T17:29:46Z,2019-05-20T19:35:59Z,2019-05-20T19:35:59Z,2,16,5,,3,2
719,2019-05-27T16:37:49Z,,2019-09-20T19:12:31Z,2,8792,0,"Added sail
The reasoning for using codercom/ubuntu-dev instead of codercom/ubuntu-dev-node12 is because yarn was producing an install error because of some deprecated .node packages.
This currently does not resolve #713 but aims to eventually solve that by providing a consistent environment.
I would like some help since I am getting this error:
- scripts/build.sh 
+ [[ linux-gnu == \d\a\r\w\i\n* ]]
scripts/build.sh: line 26: TARGET: unbound variable

when trying to build code-server through Sail. Is there a dependency that I need to add to the sail Dockerfile?",2,1
730,2019-05-30T15:47:40Z,2019-07-08T09:51:27Z,2019-07-08T09:51:27Z,3,9,9,"Describe in detail the problem you had and how this PR fixes it
In url specified by wget, there are unnecessary -s.
Is there an open issue you can link to?
Unsure.",3,6
740,2019-06-02T12:09:57Z,2019-06-07T19:22:34Z,2019-06-07T19:22:34Z,5,16,26,"Describe in detail the problem you had and how this PR fixes it
The current documentation asks users to run sudo ./code-server -p 80 instead of just ./code-server. This PR changes the documentation (including all firewall stuff) to use ./code-server and therefore the default port of 8443.
I don't think we should encourage users to run this as sudo just to get it working on a root port., especially since the target audience of these guides are people with little server admin experience.
Additionally, this PR makes the insecure certificate guide apply to Firefox in addition to just Chrome, changes the AWS AMI image to 18.04 to match the DO guide (which doesn't specify an Ubuntu version, DO defaults to 18.04), and removes the AWS AMI ID as I think it's different for every AWS region.
Is there an open issue you can link to?
#737",2,2
745,2019-06-04T17:57:09Z,2019-06-05T20:28:11Z,2019-06-05T20:28:11Z,1,1,1,"Describe in detail the problem you had and how this PR fixes it
Link on google_cloud.md to ssl.md was wrong.
Is there an open issue you can link to?
Cound't find it.",2,0
746,2019-06-04T22:26:08Z,,2019-07-17T16:45:27Z,13,341,729,,4,3
756,2019-06-07T20:22:46Z,2019-06-11T16:54:49Z,2019-06-11T16:54:50Z,13,95,37,,2,3
765,2019-06-12T08:14:51Z,,2019-09-12T18:15:21Z,1,2,2,"Describe in detail the problem you had and how this PR fixes it
Corrects filenames for LetsEncrypt files, they are not saved as .cer or .key but all as .pem.
Is there an open issue you can link to?
No",3,1
767,2019-06-13T07:11:23Z,,2019-06-20T02:38:04Z,1,1,4,Use node:lts version and it already contains the latest yarn (1.16 for now),3,2
780,2019-06-16T09:55:16Z,2019-06-17T17:20:21Z,2019-06-17T17:20:21Z,1,13,6,"Describe in detail the problem you had and how this PR fixes it
When using port 0 on code-server, instead of printing the randomly generated port it will print URLs with port 0. This fixes that by getting the port from the server when printing the URL.
There are also some logging consistency changes in there as well, as HTTP messages were being printed even if sockets were being used.
Is there an open issue you can link to?
Closes #779.",2,0
781,2019-06-16T17:22:35Z,,2019-07-07T09:28:16Z,1,1,1,Which screenshot? 😃,2,5
794,2019-06-19T11:34:07Z,,2019-09-12T18:02:37Z,1,14,19,"Uploading many files and directories to slow filesystems often caused a race condition where the find was executed before mkdir has finished. This two shouldn't be executed in parallel.
This PR simply waits to execute find until mkdir succeeds.
Example error:
Command failed: find '/home/coder/project/many/levels/of/dirs' -maxdepth 1 -not -type d find: ‘/home/coder/project/many/levels/of/dirs': No such file or directory",3,3
811,2019-06-26T08:19:09Z,,2019-09-20T19:24:37Z,1,1,1,"In order to prevent trailing whitespace errors on Windows.
Describe in detail the problem you had and how this PR fixes it
When running docker build . on Windows, I got a ""trailing whitespace"" error.
@deansheather suggested adding --whitespace=fix to the git apply execution, and it fixed the issue.
Is there an open issue you can link to?
#805",4,6
821,2019-07-01T13:36:48Z,2019-07-07T03:39:02Z,2019-07-07T03:39:02Z,1,1,0,"Describe in detail the problem you had and how this PR fixes it
This is a doc change to provide way to debug golang code using Go extension w/ code-server. Additional option is required when launch the code-server image.
Is there an open issue you can link to?
#725",2,3
823,2019-07-01T21:09:10Z,2019-07-10T09:46:17Z,2019-07-10T09:46:17Z,1,1,0,"Describe in detail the problem you had and how this PR fixes it
I run code-server behind an authenticating Kubernetes Ingress which sets a cookie after a successful login is performed. Since this cookie is not set when fetching the manifest, the fetch fails and gets redirected to the authentication page, breaking code-server completely.
Adding this attribute to the link tag causes browsers to fetch the manifest including cookies previously set. See https://developer.mozilla.org/en-US/docs/Web/HTML/Element/link for more information.
Is there an open issue you can link to?
#822",3,0
834,2019-07-07T03:56:06Z,2019-07-08T22:36:27Z,2019-07-08T22:36:28Z,2,2,1,"Describe in detail the problem you had and how this PR fixes it
This addresses #670 by making the service worker register at the base of the mount. I also changed it so that workbox is hosted from local and not a CDN. This helps simplify CSP issues that pop up when mounting as part of a larger site. There are still quite a few other ones once we start talking plugins but this is a start.
Is there an open issue you can link to?
Closes #670.
Note: this was originally opened in #722 by @geiseri but blocked by inactive user and no PGP signature.",3,1
