number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
1642,2018-10-11T01:02:45Z,2018-10-14T22:23:54Z,2018-10-14T22:23:55Z,2,5,0,"Closes #1636
@chrisduerr, @dnkl: Is it alright to just put the new capabilities at the bottom of the file or do you want it formatted a certain way?",3,2
1651,2018-10-13T04:28:33Z,,2018-10-14T20:10:43Z,4,70,4,,3,2
1658,2018-10-16T20:58:43Z,2018-10-20T22:30:59Z,2018-10-20T22:31:00Z,4,171,49,"Whenever the viewport is scrolled, the selection is rotated to make sure
that it moves with the viewport. However this did not correctly handle
the underflow that happens when the selection goes below 0.
This resolves that problem for the selection by moving the internal line
representation to an isize, thus correctly keeping track of the
selection start/end points even when they have a negative index. Once
the selection is converted to a span, the lines are clamped to the
visible region.
This fixes #1640 and fixes #1643.
Note that this currently breaks semantic and line selection because
the necessary adjustments to handle isizes haven't been made in their
span methods yet. This should be fairly simple, however opening a
temporary PR here should prevent unnecessary duplicated effort.",2,3
1678,2018-10-18T08:11:16Z,2018-10-20T20:16:27Z,2018-10-20T20:16:27Z,3,33,1,"This implements the alternative cursors for the rusttype backend which were missed in the initial implementation.
I was going to change the way these are generated to make it more obvious but:

I'm lazy
Font-kit should invalidate most of this work anyway

Fixes #1676",3,2
1686,2018-10-19T06:13:09Z,2018-10-29T07:52:15Z,2018-10-29T07:52:15Z,5,29,7,"This adds the local dependencies (font, copypasta, winpty) to a workspace (required for winpty's test deps), and runs those tests in CI.
I also had to ignore the console_process_list test because of rprichard/winpty#135. The function isn't actually used in Alacritty proper so it's not a big issue.",2,2
1707,2018-10-27T00:53:37Z,2018-10-27T02:58:52Z,2018-10-27T02:58:52Z,2,24,27,Fixes #1706,2,0
1709,2018-10-27T04:48:24Z,2018-10-27T21:53:03Z,2018-10-27T21:53:03Z,1,6,2,"Without this cmd won't redraw it's prompt when alacritty exits
Fixes #1698",2,1
1710,2018-10-27T05:15:55Z,2018-10-27T11:14:13Z,2018-10-27T11:14:13Z,1,2,16,"great terminal!
gentoo/gentoo@5a7134c",2,0
1715,2018-10-29T07:04:48Z,2018-11-24T21:08:03Z,2018-11-24T21:08:03Z,4,12,6,"This changes the winpty resize logic to ensure we'll back out in the bindings if we get passed an invalid value rather than passing it on.
It also fixes the cause of the underflow in the logic for converting calculating the lines, cols from SizeInfo. I'm not sure if it was like that intentionally but I haven't observed any breakage from this change.
Fixes #1669",2,0
1721,2018-10-29T23:08:05Z,2018-10-31T19:48:05Z,2018-10-31T19:48:05Z,1,1,0,Fixes #1717,3,2
1731,2018-10-31T15:22:44Z,2018-11-01T11:45:20Z,2018-11-01T11:45:21Z,3,104,104,"Fixed #1730 .
A breaking change was introduced in serde_yaml 0.8:

Reduce compile time of Deserialize impls by instantiating fewer Visitor methods when we know the type of data expected (#96)
This is potentially a breaking change for some handwritten Deserialize impls. For example a Deserialize impl that invokes Deserializer::deserialize_string would no longer deserialize successfully from anything but a string in the input data, even if the Visitor impl otherwise supports types other than string. Deserialize impls that support deserializing from multiple different Serde data types need to use Deserializer::deserialize_any instead.

More details about the breaking change in serde-rs/serde#1125 .",2,0
1762,2018-11-09T08:36:55Z,2018-12-28T16:01:59Z,2018-12-28T16:01:59Z,10,759,182,"The support is added behind a config flag enable_experimental_conpty_backend, defaulted to false. When set to true then before the WinPty initialisation alacritty will try to spawn a Pseudoconsole process, and use that instead.
I can confirm #1662 is fixed by this (and possibly others, I haven't searched too extensively). However there's a couple of pain points which is why I wanted to mark this experimental:


The ConPTY API only support synchronous pipes (rather than the asynchronous Evented ""NamedPipe"" from mio_named_pipes). So windows.rs has to change to dispatch over the two possible pipe types, and I added a local crate mio_anonymous_pipes to make these things Evented (using worker thread + intermediate buffer). Performance on those can likely be improved, tbh I'm hoping the problem goes away and we can move everything to NamedPipe if Microsoft lands microsoft/terminal#262 soon.


Sometimes the last column has characters from other lines ""ghosting"" after scrolls or other writes to the buffer. I haven't used Alacritty in WinPty mode much so I'm not sure if the problem is also present there. I suspect it's an issue where the ConPTY api is treating the cursor position as having moved to the next line already when alacritty thinks it's in the last column, but I want to investigate this further after we have some other user experience.


Fixes #1661.
Fixes #1926.",8,34
1775,2018-11-12T10:56:57Z,2018-11-12T18:23:24Z,2018-11-12T18:23:24Z,7,74,75,"The extra window padding was calculated in the renderer which lead to
problems with the paddings calculated in the src/display.rs and
src/term/mod.rs.
As a solution, every instance of config.padding().x/y has been removed
from the renderer (src/renderer/mod.rs), instead the padding is always
passed through from the src/display.rs.
The initial calculations during display creation and after resize then
are scaled appropriately and then the extra padding is calculated. As a
result every other location can just make use of the correctly
calculated size_info.padding_x and size_info.padding_y.
This fixes #1773.",5,14
1779,2018-11-12T18:26:18Z,2018-11-13T16:06:34Z,2018-11-13T16:06:34Z,5,5,5,"Since the version 0.2.2 had some significant breakage which affects a
large number of users, this 0.2.3 release aims at providing a stable
release which works for everyone without any major regressions.",3,1
1788,2018-11-13T22:08:17Z,2018-11-14T23:47:14Z,2018-11-14T23:47:14Z,4,23,12,"The i386 CI releases were still using x86_64 platforms for building the
output binaries, as a result the produced binaries did not work properly
on i386 systems.
This fixes #1786.",3,4
1795,2018-11-14T21:48:15Z,2018-11-19T09:24:23Z,2018-11-19T09:24:23Z,5,16,1,"/usr/local is for non-.deb installs.
Registering alacritty as an x-terminal-emulator alternative to use it as a default terminal app.",2,7
1799,2018-11-15T06:41:45Z,2018-11-15T13:58:25Z,2018-11-15T13:58:25Z,1,8,0,"There is a maintained Homebrew formula that should be a preferred method of installation for macOS users.
I did not include details about the Homebrew package manager, as this is a resource that I would imagine most macOS users interested in Alacritty would already know about, but a dependency link would be an easy addition.",3,15
1823,2018-11-19T18:21:55Z,2018-11-19T21:23:48Z,2018-11-19T21:23:48Z,6,23,1,"Rebased version of #1273.
This fixes #38.
Only tested on macOS 10.14.1",3,14
1831,2018-11-21T18:30:31Z,2018-12-08T20:51:36Z,2018-12-08T20:51:36Z,2,7,2,Fixes #1829.,3,1
1834,2018-11-22T22:54:25Z,2018-12-23T22:36:07Z,2018-12-23T22:36:07Z,4,58,0,"Please go easy on me.  I am very new to Rust and haven't touched Win32 in —
let me check — 15 years.  Happy for whatever feedback you have.
This commit introduces a new module called platform, which provides
operating system and platform-level integration capability.  For now, it
targets Windows only.  It provides a panic handler that exposes such
events through the classical Win32 MessageBox facility, whereupon a user
can easily copy-and-paste the error for later forensic analysis and bug
reporting..
Why is this proposed?  In Issue #1818, I remarked that Alacritty in
Windows crashed unexpectedly since winpty was unable to find
winpty-agent.exe.  This error message was opaque and invisible, for I
had not started Alacritty itself from another terminal.  I reason that
few users of Alacritty on Windows would ever start a terminal from
another terminal, so it would be best to take a platform-idiomatic
approach of exposing the dialog box.",4,15
1835,2018-11-23T00:45:19Z,2018-11-23T23:41:06Z,2018-11-23T23:41:07Z,1,4,1,closes #1826,2,0
1837,2018-11-23T20:08:24Z,,2018-11-24T06:44:15Z,4,27,9,"This lets you pass in --start-maximized or -m as commandline flags.

Is this unnecessary clutter?
Should I wait until #1835 lands?
Is passing start_maximized into get_platform_window the cleanest way to do things?",2,1
1838,2018-11-23T20:37:51Z,2018-11-23T23:02:11Z,2018-11-23T23:02:12Z,2,5,6,For #357,2,0
1839,2018-11-23T22:44:57Z,2019-01-07T00:06:58Z,2019-01-07T00:06:58Z,21,197,192,"The general proposed style for errors, warnings and info messages is to start with a capitalized letter and end without a period. The main exception is when dealing with nouns that are clearer with special case handling, e.g. ""macOS failed to work"" or ""ioctl is borked"".
Generally speaking log messages should be present tense (e.g. ""Setting value"", not ""Set value"") and should be full english.",3,6
1840,2018-11-24T06:02:38Z,2019-02-02T12:00:29Z,2019-02-02T12:00:29Z,3,17,7,"I'm not sure this is the best place to put this information because it's only supposed to be for from-source builds, but this affects binary releases as well. I don't know if there's a better place to put it though.
Fixes #1818",3,3
1857,2018-12-02T21:48:21Z,2018-12-27T14:16:31Z,2018-12-27T14:16:32Z,5,40,13,"Contrary to my initial idea this does not remove platform specific code, mostly because after dealing with fallbacks and supporting the old windows location it's not worth it.
This changes the configuration file location from (in fallback order):

%HOME%\alacritty.yml
%USERPROFILE%\alacritty.yml
GetUserProfileDirectory()\alacritty.yml

To:

%APPDATA%\Roaming\alacritty\alacritty.yml

If a configuration file is found in the old location a warning is emitted pointing to the new location.
Fixes #1660",2,1
1858,2018-12-03T09:51:59Z,2018-12-06T21:38:34Z,2018-12-06T21:38:34Z,3,34,39,Attempts to fix #1833. While I am new to learning rust(Very new). I intend to use alacritty for a long time my attempt to give something back. So if I have done something wrong or something you would like to see added please let me know.,2,10
1866,2018-12-06T04:36:42Z,2018-12-06T21:55:03Z,2018-12-06T21:55:03Z,1,10,0,Doc changes as discussed in #1860,2,1
1867,2018-12-06T04:47:28Z,2018-12-06T14:17:55Z,2018-12-06T14:17:55Z,1,0,1,"sudo keyword is obsolete, reference.",2,0
1869,2018-12-06T17:56:41Z,2018-12-10T17:53:57Z,2018-12-10T17:53:57Z,36,318,375,This updates Alacritty to Rust 2018 while fixing old workarounds for lack of NLLs. Almost all // borrowck commens have been resolved except for two instances of overlapping mutable borrows not quite covered by the initial NLL support.,4,10
1871,2018-12-06T20:20:47Z,2018-12-07T13:58:12Z,2018-12-07T13:58:12Z,10,11,11,,3,1
1877,2018-12-07T05:31:59Z,,2018-12-07T14:17:13Z,1,2,2,"Fixes #1876
Adding -x flag fixes the issue. With this flag, unknown terminfo capabilities are treated as user-defined.",2,3
1878,2018-12-07T12:17:30Z,2018-12-09T01:46:10Z,2018-12-09T01:46:10Z,1,98,0,"It contains a few rules for making a PR. @chrisduerr you can add the formatting or style changes that you want to see the folks do before opening a PR. I think the point 6 can be done with a fewer commands. Any thing you would like to be removed or added?
Attempts to fix #1870",3,2
1890,2018-12-11T16:51:44Z,2018-12-12T14:13:00Z,2018-12-12T14:13:00Z,2,8,2,"Closes issue #1862, by updating the colors pairs in alacritty.info to use 0x7FFF instead of 0x10000. 0x7FFF is aligned with xterm-256color and solves coloring issues for htop and certain other known ncurses programs.",2,1
1898,2018-12-13T16:24:55Z,2018-12-14T03:54:06Z,2018-12-14T03:54:06Z,2,2,1,"to prevent the panic on unwrap if fd is not found
closes #1897",2,0
1899,2018-12-13T23:13:38Z,2018-12-14T10:00:51Z,2018-12-14T10:00:51Z,1,9,0,,2,0
1911,2018-12-18T12:24:54Z,2018-12-20T00:33:43Z,2018-12-20T00:33:43Z,2,5,4,"The delay between the alt key and the actual received key might cause
certain key sequences to be missed, ex. when tmux has its escape-time
set to 0.",2,0
1959,2018-12-31T01:30:48Z,2019-01-02T21:40:33Z,2019-01-02T21:40:33Z,4,7,9,Fix #1928,4,8
1962,2018-12-31T16:02:19Z,2019-01-02T13:04:54Z,2019-01-02T13:04:54Z,2,2,1,"On my linux machine, the Arrow cursor is this very rarely used Xorg cursor:

However, changing the cursor to Default gives me the default mouse cursor I'm used to:

@zacps, @dm1try and @sodiumjoe could you guys check to that this doesn't mess it up on Windows/Mac?",4,2
1965,2019-01-02T00:52:45Z,2019-01-02T21:56:37Z,2019-01-02T21:56:37Z,2,3,2,"As reported in #1963, mouse binding actions are being processed too late to allow copying the selection. This is the fix for this issue, assuming there's no other actions the depend on the opposite order.",2,0
1971,2019-01-04T03:59:42Z,2019-01-05T20:47:12Z,2019-01-05T20:47:12Z,9,66,34,"Other terminals allow you to spawn a new instance of the terminal with the same working directory. This pull request adds this feature.
Tested on:

Linux Xorg
Linux Wayland ( Sway )

Notes:

It will probably crash on windows and mac.
I changed the shell PID variable on tty::unix::PID to public. Don't know if that is allowed.
I didn't write any tests 😅.

This fixes #808.",6,13
1990,2019-01-08T07:00:33Z,2019-01-19T13:45:45Z,2019-01-19T13:45:46Z,3,141,315,"Currently spawn new instance action is crashing on macOS and BSD systems. This pull request tries to fix the crash and implement a way to get the current working directory of the child shell for this 2 systems. See #1988
This was implemented blindly. I'm not sure if it works since I have no macOs or BSD machine to test it.  libproc-rs  was used to get the current working directory for macOS.
For BSD, it parses the output from procstat -f $PID command.
I would like macOS and BSD to test this changes.
This fixes #1988.",6,12
1991,2019-01-08T20:44:01Z,2019-01-09T20:27:14Z,2019-01-09T20:27:14Z,2,15,12,"Since the Alacritty configuration file is written to the filesystem at
startup, this could create issues when the system does not have any free
space left.
To circumvent this problem, the default configuration is now returned
even when the configuration file could not be created. Instead of
crashing Alacritty, an error is now emitted.
Fixes #1936.",3,1
1993,2019-01-09T09:34:26Z,2019-01-17T09:17:27Z,2019-01-17T09:17:27Z,13,849,1390,"This adds a default implementation for the
selection.semantic_escape_chars option to make sure that the specified
default configuration value matches the fallback value when it is not
specified.
TODO:

 Key bindings
 Mouse bindings
 Ensure there are no fields that have default, but they aren't matching between source and config

This fixes #1923.",2,1
1998,2019-01-10T16:24:23Z,2019-01-11T05:35:45Z,2019-01-11T05:35:45Z,3,3,3,,2,0
2001,2019-01-12T18:18:56Z,2019-01-12T19:55:04Z,2019-01-12T19:55:04Z,1,6,0,"Alacritty is now available in the Solus package repository:
https://dev.getsol.us/source/alacritty",2,0
2015,2019-01-18T18:46:36Z,2019-01-21T21:59:11Z,2019-01-21T21:59:11Z,2,7,1,"I had an issue with last characters on the line remaining on the screen even after line they belonged to moved up or down. Easy repro: open any text file with long lines (alacritty.yml for example around line 100) in an editor of your choice, and then move around so the editor scrolls up or down. Last char of the line will not be erased.
Here is the example:

It looked like off-by-one kind of error from the start, so it was just a matter of seeing what kind of events are happening when bug is present.
According to rust docs, slicing with [..N] doesn't include N-th element, so we don't have to subtract 1 from num_cols().
On a side note, for some reason the issue doesn't manifest itself with winpty on Windows, only with conpty.",3,5
2022,2019-01-20T11:02:58Z,2019-05-11T16:15:33Z,2019-05-11T16:15:33Z,3,57,2,"closes #2014
This functionality is a direct copy of the same implementation in Apple's Terminal.app. See the original issue for an example of how it works in that terminal.
Selection logic now behaves as follows (all using the left mouse button):



click state
button state
character under cursor
selection type




single click
pressed
*
simple


double click
pressed
*
semantic


double click
released
()[]{}<>
bracket-pair


triple click
pressed
*
line



Example:

Since this is my first contribution to Alacritty, and I'm still fairly new at Rust, I'd welcome any and all feedback on how this implementation could be further optimised.
I'm still looking into adding more tests (the current selection tests all assume selection based on mouse drag behaviour), and perhaps a benchmark to prevent performance regressions when working with large buffers.
I did test this locally, including with a somewhat large JSON blob, and saw no performance regression in the selection actions, and no unexpected cross-over situations between the different selection types.",2,8
2024,2019-01-20T17:51:04Z,2019-01-21T16:39:25Z,2019-01-21T16:39:25Z,6,62,60,This fixes a major regression on Windows which would cause a crash on startup.,2,1
2036,2019-01-25T13:21:32Z,2019-01-27T21:06:28Z,2019-01-27T21:06:28Z,2,39,43,"Premultiply pixel change with scrolling_multiplier.
This makes scrolling smoother and more responsive (scroll line by line instead of N lines at once).",1,10
2037,2019-01-25T13:37:06Z,2019-01-28T18:28:52Z,2019-01-28T18:28:52Z,2,12,4,Properly detect a URL that is right next to a tmux pane border (see screenshot),2,2
2045,2019-01-27T20:36:51Z,2019-02-07T22:36:46Z,2019-02-07T22:36:46Z,18,1055,479,"The warning and error messages now don't overwrite other terminal
content anymore but instead resize the terminal to make sure that text
can always be read.
Fixes #1996.
The following tasks should be made possible:

 Display message to the user at the top bottom of the screen
 Shrink the terminal height by one line (possibly even more than one, calculating the required height automatically)
 Allow interacting with the message, using either click interactions or allow for selection (useful for copying the path to the logfile)
 (Optional) Make it possible to remove outdated errors (if the config has been fixed, it would be nice if the popup wouldn't need to be removed from all Alacritty instances, though this might be a job for something like AlacrittyD)


Things still left to implement/investigate:

 Clicking the space to the left of the [X] will also close the message
 Changing the mouse cursor shape to a pointer when over the [X] button out of scope for now
 Remove duplicate messages",2,4
2047,2019-01-29T13:46:43Z,,2020-03-14T02:55:07Z,4,46,14,"Adds the option to set the wayland client side decorations theme to a dark one. The colors in the theme are changeable but I chose colors that in my opinion look good on the ConceptFrame. Once a new winit and SCTK version has been released then this PR can be considered merge-able.
I don't really know that much about alacritty's configuration process so please tell me if I missed something.

Fixes #2092.",5,19
2059,2019-02-01T15:13:43Z,2019-02-03T16:44:39Z,2019-02-03T16:44:39Z,3,33,2,"Due to the merging of configuration files on all platforms, it has been
made impossible to completely disable URL launching without still
executing some kind of program like true.
Setting the launcher to None in the config, will now disable it
completely.
This fixes #2058.",2,0
2063,2019-02-02T16:56:35Z,2019-02-03T16:45:09Z,2019-02-03T16:45:09Z,3,15,19,"To test, verify that strikeout, underline, and visual bell behave as before.",3,0
2065,2019-02-02T23:52:54Z,2019-02-05T22:33:08Z,2019-02-05T22:33:08Z,2,16,11,Fixes #2056,3,1
2066,2019-02-03T02:42:30Z,2019-02-04T19:03:26Z,2019-02-04T19:03:26Z,5,60,127,"This should be orthogonal to #2063. I do not observe any performance improvement or regression, but assume that reducing the total amount of work done cannot hurt.
This PR:

Replaces the projection 4x4 matrix uniform with a single vec4 ; the former contained mostly zeros.
Specializes the text vertex shader to act on instances of rectangles. [I am unsure about the utility of this change. Keep or drop?]
Moves most of the y-flipping logic out of the vertex shader, getting rid of a uniform in the process.
Disables updates to the depth buffer. I haven't figured out how to make OpenGL not allocate it (or the stencil buffer) in the first place. [I guessed at the correct place to put the gl::DepthMask call; is there a better spot?]",2,5
2077,2019-02-05T16:04:29Z,2019-02-06T21:10:46Z,2019-02-06T21:10:46Z,3,32,52,"Fixes #1582.
Fixes #1875.",2,2
2091,2019-02-08T03:26:31Z,2019-02-18T19:54:46Z,2019-02-18T19:54:47Z,3,57,47,"Here I've taken the liberty of changing things about as dramatically as I could imagine being reasonable. Please feel free to push back on anything I've changed, or suggest a different set of changes.

Call Alacritty ""beta"" tier software (I think it's time).
Add ""most"" to the sentence about GPU terminals (others might be catching on)
Generalize section about performance measurements, mostly removing the claim we're always faster in every way. Latency is an issue we care about, and will be improved
Small formatting updates

Partially inspired by #2087, among others.",5,11
2114,2019-02-15T21:22:52Z,2019-03-12T19:44:48Z,2019-03-12T19:44:48Z,10,207,134,"This is a crack at handing SIGCHLD (and conceivably others) safely and correctly, taking a different approach to #1367 by using the well-known ""self-pipe trick"". This should allay concerns about non- async-signal-safe functions in signal handlers.
The signal handler writes received SIG* numbers into a pipe, which wakes up the existing I/O event loop. The loop then delegates handling back to the Pty, which reads the pipe, and reacts appropriately.
I'm not 100% certain on the finer points of this design, though, so I'd appreciate some feedback.

Fixes #915
Fixes #1276
Fixes #1313",3,23
2117,2019-02-16T19:13:15Z,2019-02-16T20:23:23Z,2019-02-16T20:23:23Z,1,21,19,This allows the main body of the function to be indented one level less.,2,0
2123,2019-02-18T17:26:29Z,2019-02-21T09:28:33Z,2019-02-21T09:28:33Z,2,9,16,"Windows: ClosePseudoConsole has no return value, but impl Drop for ConPty was mistakenly trying to assert the return value was ""OK"".
When I wrote the ConPty implementation I'd been working from this document: https://github.com/MicrosoftDocs/Console-Docs/blob/master/docs/closepseudoconsole.md, and as you will see there the documentation states the function has no return value.
If you check the history of that file you'll see the docs used to state that it had an HRESULT return type. I wrote the assertion based on that erroneous doc.
I've removed the usage of the return value.",2,1
2127,2019-02-22T22:25:37Z,2019-03-07T20:37:12Z,2019-03-07T20:37:12Z,5,33,18,"As discussed previously in #1708 I have successfully restored support for dynamic title for Windows, but only for the Conpty backend.
From what I can tell, winpty support would require us to fork the winpty-agent.exe binary. This would be incompatible with the current approach of downloading prebuilt versions of it. Perhaps worth closing #1708 PR and opening a new issue for winpty support to remember it for the future?
Fixes #1695.",2,7
2129,2019-02-25T06:43:11Z,2019-03-02T18:31:15Z,2019-03-02T18:31:15Z,6,151,2,"Work in progress for #1900

 Copy alaritty.exe and winpty-agent.exe to Program Files
 Copy the default config file to %APPDATA%
 Add the Program Files folder to $PATH
 Add right click context menu",2,10
2134,2019-02-26T13:33:11Z,2019-03-03T20:25:29Z,2019-03-03T20:25:29Z,3,2,3,"To make sure all extended capabilities can be queried correctly, it is
necessary to compile the terminfo file using the -x flag.
Since Alacritty specified support for the XTerm mouse mode (XM/xm),
using the -x flag was not possible until now without breaking programs
like htop. By removing this flag, these issues should be resolved.
This fixes #2131.",2,2
2139,2019-02-28T21:43:57Z,2019-03-02T18:57:08Z,2019-03-02T18:57:08Z,3,9,0,"These key bindings worked for me in xterm and urxvt but seemed to be missing in alacritty's defaults.
They're used for example in WeeChat's default key bindings to scroll to the top of the buffer, the bottom, a few lines up or a few lines down.
Cheers!",2,1
2140,2019-02-28T22:59:14Z,2019-03-04T22:58:03Z,2019-03-04T22:58:04Z,3,35,6,"Closes #2128.
As agreed in that thread, I have modified the start_daemon function on Windows to make behaviour as close to Unix as possible.
At the same time I have also fixed a crash where new Alacritty windows opened with SpawnNewInstance keybind would close instantly with the ConPTY backend. This was due to invalid stdio handles being passed to the conpty child process.
If you think this all looks reasonable I'll create a ChangeLog entry and add it to the PR.",2,2
2151,2019-03-03T17:27:21Z,2019-03-04T16:20:16Z,2019-03-04T16:20:16Z,3,14,8,"SizeInfo ctx with padding was being used to determine if the last mouse location was valid, however the padding doesn't need to be applied to mouse locations. Mouse x,y is updated by CursorMoved events which only send events if the mouse is inside of the alacritty window bounds.
Instead, use usize::max_value() as a marker for invalid mouse positions and set to that value on CursorLeft events to ensure that mouse_coords() returns None when the mouse position is invalid. This should allow any mouse location inside the alacritty window to return a proper row/col coord.
This fixes #2109",3,6
2152,2019-03-03T19:39:15Z,2019-03-19T19:14:17Z,2019-03-19T19:14:17Z,12,314,148,"This PR adds URL highlighting to give better feedback to the user about
which text strings are recognized as an URL.
This includes changing the cursor to indicate that it is possible to
click URLs and underlining the URLs to show which cells are part of the
URL.
This fixes #1618.
Currently this is only an initial draft, there's still some things that need to be done:

 Change cursor when hovering over URLs
 Underline URLs
 Fix style/performance issues",2,1
2157,2019-03-06T20:28:06Z,,2019-04-22T16:10:16Z,1,5,0,"Judging by the latest comments on #34 seems I'm not the only one irritated by the fact that Alacritty does not start in fullscreen mode.
This changes the start_maximized config behaviour to start the app in full-screen on the current primary monitor (macos : where the mouse is located and spotlight bar is displayed).
I guess an additional configuration can be added for this. For now, I rather keep this simple.
I've tested this on latest macOs Mojave version and it works as expected.
Can't test how this change behaves on Windows but I will update this PR once tested.",2,3
2159,2019-03-07T02:23:54Z,2019-03-12T23:11:32Z,2019-03-12T23:11:32Z,4,35,2,"Now selection color and selection text color can be specified in config.
Implements #2069",2,5
2162,2019-03-08T02:44:48Z,2019-03-08T16:36:24Z,2019-03-08T16:36:24Z,2,7,1,"This fixes opening a new instance in the shell's current working
directory.  The code currently assumes that there is a Linux
compatible procfs mounted on /proc which is not the case on FreeBSD.
However linprocfs(5) is often mounted on /compat/linux/proc so we
can use that here for the time being.
A proper solution would look up the kern.proc.cwd. sysctl
instead, but that is not currently easily doable due to missing
KERN_PROC_CWD and struct kinfo_file definitions in the libc crate.",1,4
2163,2019-03-08T04:23:48Z,2019-03-11T12:35:50Z,2019-03-11T12:35:50Z,10,76,13,"Adds the ability to specify window position through either a config option or
command line flag. Position is set early to avoid ""teleporting"" the window from
its initial position (typically 0x0) to its configured position.
(Somewhat) resolves #41 -- Ideally, at some point this should become POSIX compliant à la COLUMNSxROWS+X+Y. For now, a combination of dimensions and position is a somewhat competent workaround.

This is my first ""substantial"" contribution to this project and I'm new to the code base, so I would appreciate any feedback on style and the like. I tested this on my local machine and nothing seemed out of the ordinary. I mostly copied the code present for setting the dimensions of the window and modified it as necessary.

Current problems:

 FIXED: Terminal now spawns at absolute 0x0, as opposed to 0x0 of the current screen.
 FIXED: Terminal does not respect DPI settings set via WINIT_HIDPI_FACTOR env var",2,2
2165,2019-03-08T23:37:28Z,2019-03-15T20:41:49Z,2019-03-15T20:41:49Z,3,7,0,"This closes #2010  by implementing the suggestion made by @chrisduerr to include the IncreaseFontSize keybinding for the 'Add' key by default.
I tested this on MacOS and Arch Linux, and it seems to work. All of the cargo tests pass as well.
Also, I realize there's not a lot going on in this PR, but it's my first 'real' one so any suggestions or critiques about the code or the message would be most welcome! Thanks :)",3,5
2176,2019-03-14T03:54:04Z,2019-03-14T20:27:19Z,2019-03-14T20:27:19Z,1,1,1,"Hi, thought I'd make pr for this rather than an issue since it's such a small change.
Currently passing an argument with --working-directory and ConPTY enabled causes a panic:
panicked at 'assertion failed: success', src\tty\windows\conpty.rs:243:9
The results of Error::last_os_error() reveals a bit more:
{ code: 123, kind: Other, message: ""The filename, directory name, or volume label syntax is incorrect."" }
I believe the current code code: cwd.map_or_else(ptr::null, |s| s.as_ptr()) returns a dangling pointer - looks like the value is moved and then immediately dropped IIUC.",2,0
2186,2019-03-16T18:03:35Z,2019-04-08T19:50:07Z,2019-04-08T19:50:07Z,4,20,2,"It was mentioned in #923 that there is currently no way to scroll line by line using the keyboard.  This PR adds two actions, ScrollLineUp and ScrollLineDown, which can be optionally bound to keyboard keys by the user.",2,0
2192,2019-03-19T17:45:47Z,2019-03-19T22:32:41Z,2019-03-19T22:32:41Z,2,13,5,"If a URL ends right at the end of the terminal, it would sometimes
incorrectly include the characters from the following line when
launching the URL.
Similar to the semantic search function, the URL parsing iterator will
now stop if it encounters a cell at the end of the line which does not
contain the WRAPLINE flag.
This fixes #1906.",2,0
2201,2019-03-21T22:05:40Z,2019-03-25T00:27:38Z,2019-03-25T00:27:38Z,2,12,2,"Because Alacritty's window starts out unmapped with with_visibility(false), adding with_maximized() makes Winit try to maximize the window before it's mapped. Compliant window managers ignore the request, so when show() is called, it's not maximized. This pull request explicitly maximizes the window after it's mapped, and fixes #1902.",2,1
2207,2019-03-23T18:08:18Z,2019-04-28T20:21:40Z,2019-04-28T20:21:40Z,22,301,923,"This switches our own copypasta crate with the more standardized
clipboard library, which allows us to get rid of the xclip
dependency on X11.
Additionally, this lays the foundation for native Wayland clipboard
support once the clipboard crate is updated (or a fork is created).
Fixes #5.",12,18
2224,2019-03-28T07:04:05Z,2019-04-23T17:41:22Z,2019-04-23T17:41:22Z,6,232,204,"This adds a DirectWrite font rasterizer for Windows. This enables subpixel rendering and hinting on Windows, resolving #1673 . I have stuck this behind a feature flag, directwrite, for now, I'm not sure what would be desirable going forward. I was not confident enough to outright replace rusttype.
I have tested this at 100% DPI, 150% DPI and 200% DPI and it appears to behave correctly. There are no test regressions though I haven't checked to see if there are any tests that would catch a renderer bug! I have run rustfmt with the rustfmt config in #2212 on the presumption that PR will be merged in the future, I wanted to minimise any future required changes.
I did try to run vtebench but it seems that it doesn't work on Windows, is there something I'm missing? For example, am I meant to run vtebench in WSL to check Windows performance or is Windows perf something that hasn't been looked at yet?
Whilst not a regression when compared to the rusttype, this rasterizer currently does not attempt to fallback if the font isn't found. The DirectWrite APIs for fallbacks appear pretty complex (https://docs.microsoft.com/en-gb/windows/desktop/api/dwrite_2/nf-dwrite_2-idwritefontfallback-mapcharacters) and are not exposed in dwrote. Perhaps it would be sufficient to hardcode some fallback familes as Windows ships with a well known set of fonts, it seems to me that Consolas should be a safe fallback but perhaps we should look for Lucida Console too.
Apologies if I've made any silly mistakes, this is the most Rust I've ever written, I think I like it though!
Fixes #2316.",7,21
2235,2019-03-31T16:33:29Z,2019-03-31T18:29:05Z,2019-03-31T18:29:05Z,1,1,4,Looks like merge conflict created two ChangeLog sections? Have fixed.,2,0
2250,2019-04-03T07:18:33Z,2019-04-04T18:41:57Z,2019-04-04T18:41:57Z,6,9,1,"After completing all the steps presented in INSTALL.md, Alacritty will correctly report its icon (e.g. screenshot from rofi).",2,4
2252,2019-04-03T22:06:17Z,2019-04-04T17:04:06Z,2019-04-04T17:04:07Z,3,6,11,"Bump to winapi 0.3.7.
Closes #1920",3,0
2262,2019-04-06T17:02:53Z,2019-04-06T20:36:49Z,2019-04-06T20:36:50Z,1,2,2,"Don't mix floats and integers.
As mentioned in #2016 (comment).",2,6
