number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
782,2020-04-17T00:20:30Z,2020-04-17T02:35:26Z,2020-04-17T02:35:26Z,2,104,104,"Bumps firebase from 7.14.0 to 7.14.1.

Commits

c3a4250 Publish firebase@7.14.1
daf63c2 Update minor dependencies (#2914)
afa7bf9 Add Kai to messaging owners (#2913)
2119310 Prefix list results with correct bucket (#2905)
92aa385 Update dependency @types/sinon to v9 (#2862)
d61625f Update dependency indexeddbshim to v6 (#2443)
bbb3433 Update dependency mkdirp to v1 (#2583)
f0a0dc9 Worker persistence (#2907)
ce41a64 Release scripts for exp packages (#2887)
7f69b70 Update @firebase/template to move tests next to source files (#2875)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.

Note: This repo was added to Dependabot recently, so you'll receive a maximum of 5 PRs for your first few update runs. Once an update run creates fewer than 5 PRs we'll remove that limit.
You can always request more updates by clicking Bump now in your Dependabot dashboard.

Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,1
789,2020-04-20T00:37:57Z,2020-04-20T01:45:20Z,2020-04-20T01:45:21Z,2,16,23,"Bumps lint-staged from 10.1.5 to 10.1.6.

Release notes
Sourced from lint-staged's releases.

v10.1.6
10.1.6 (2020-04-19)
Bug Fixes

deps: update dependencies (e093b1d)




Commits

e093b1d fix(deps): update dependencies
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,1
791,2020-04-20T04:49:50Z,2020-04-20T13:41:07Z,2020-04-20T13:41:07Z,1,4,2,"If you try importing a postman collection that contains an empty raw url, it silently fails.
Just needed a nullcheck.",4,2
795,2020-04-20T18:51:04Z,2020-04-21T01:04:20Z,2020-04-21T01:04:20Z,3,14516,14506,Currently socket.io listens only to message event which isn't ideal - I mentioned this problem in #611. This PR makes a socket.io connection listen to all emitted events.,3,1
797,2020-04-21T00:16:09Z,2020-04-21T02:07:24Z,2020-04-21T02:07:24Z,2,14510,14510,"Bumps cypress from 4.4.0 to 4.4.1.

Release notes
Sourced from cypress's releases.

4.4.1
Released 4/20/2020
Bugfixes:

Cypress can now launch on systems where Chromium is installed via Snapcraft. Fixes #7020.
We now check whether the mouseup event's target element is detached before issuing the click event during .click(). Fixes #6923.
We fixed a regression in 3.8.1 where the Test Runner could send an undefined organization ID during project setup when the default organization is preselected. Fixes #7013.
We fixed a regression in 4.4.0 that caused projects to include bundled TypeScript. Fixes #7036.
Fixed an issue where sites that set Feature-Policy: document-domain 'none' headers would fail to load in Cypress. Fixes #6480.

Misc:

We fixed some extra spacing displaying below the project nav in the Test Runner. Addresses #7023
The typings for run results when using the Module API now indicate they can be null or undefined. Addresses #6126.
We're continuing to make progress in converting our codebase from CoffeeScript to JavaScript. Addresses #2690 in #7004.




Commits

6cbeda8 release 4.4.1 [skip ci]
c80fe37 Strip document-domain directive from feature-policy header when… (#7007)
d7c5452 Fix typo that made user projects include bundled typescript. (#7072)
f5544a2 chore(deps): Update dependency @cypress/webpack-preprocessor to… (#7071)
23d53a9 fix error thrown when mouseup element is detached before click (#7010)
036c004 Fix Desktop GUI project nav CSS issues (#7056)
9bfc01d Fix using Chromium installed via snapcraft (#7039)
ae5ae1f Fix extra spacing below project nav (#7024)
de58acb Fix sending undefined orgId during project setup (#7014)
28b9a5d Merge pull request #7004 from sainthkh/decaff-driver-0
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,1
798,2020-04-22T00:18:12Z,2020-04-22T04:01:48Z,2020-04-22T04:01:48Z,2,14,9,"Bumps @nuxtjs/axios from 5.9.7 to 5.10.0.

Release notes
Sourced from @nuxtjs/axios's releases.

v5.10.0
Features

plugin: enable server brotli if supported (closes #276) (074f98c)

Bug Fixes

module: Allow browserBaseURL as empty string (fixes #303) (18afe5c)
plugin: preserve default headers (fixes #323) (6c5605d)
plugin: use globalName instead of  $nuxt (fixes #345) (fd1f8ec)




Changelog
Sourced from @nuxtjs/axios's changelog.

5.10.0 (2020-04-21)
Features

plugin: enable server brotli if supported (closes #276) (074f98c)

Bug Fixes

module: browserBaseURL as empty string (fixes #303) (18afe5c)
plugin: preserve default headers (fixes #323) (6c5605d)
plugin: use globalName instead of  $nuxt (fixes #345) (fd1f8ec)




Commits

86d16cf chore(release): 5.10.0
8be99d1 test: remove brotli test
074f98c feat(plugin): enable server brotli if supported (closes #276)
18afe5c fix(module): browserBaseURL as empty string (fixes #303)
6c5605d fix(plugin): preserve default headers (fixes #323)
fd1f8ec fix(plugin): use globalName instead of  $nuxt (fixes #345)
7dec0a0 chore: update yarn.lock
a9d3e55 chore(deps): update all non-major dependencies (#350)
d6b1043 chore(deps): update dependency defu to v2 (#351)
509e43f Vue School links (#352)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,1
799,2020-04-22T00:19:24Z,2020-04-22T04:24:30Z,2020-04-22T04:24:30Z,2,4,4,"Bumps prettier from 2.0.4 to 2.0.5.

Release notes
Sourced from prettier's releases.

2.0.5
🔗 Changelog



Changelog
Sourced from prettier's changelog.

2.0.5
diff
Less: Fix formatting of :extend (#7984 by @fisker)

// Input
.class {
  &:extend(.some-class .some-other-class .some-very-loooooooooooooong-class all);
}
// Prettier 2.0.4
.class {
&:extend(
.some-class .some-other-class .some-very-loooooooooooooong-class all
);
}
// Prettier 2.0.4 (Second format)
.class {
&: extend(
.some-class .some-other-class .some-very-loooooooooooooong-class all
);
}
// Prettier 2.0.5
.class {
&:extend(
.some-class .some-other-class .some-very-loooooooooooooong-class all
);
}
Editor integration: Use resolve if builtin require.resolve is overridden (#8072 by @fisker)
This fixes issues that the users of Atom and WebStorm faced with 2.0.4.
Prettier now switches to using the resolve module for resolving configuration files and plugins if it detects that require.resolve isn't Node's builtin function (doesn't support the second argument), which happens in environments like editor extensions. To force the fallback, set the PRETTIER_FALLBACK_RESOLVE environment variable to true.



Commits

6b22977 Release 2.0.5
c65606f Bump resolve from 1.16.0 to 1.16.1 (#8099)
6ad8a7f Use resolve if require.resolve is overridden (#8072)
3ce819d chore: ignore test*.js in eslint and ts configs
eaca5db Correct standalone test environment variable (#8080)
fc5f546 Simplify production tests (#8075)
71fbd61 Refactor production tests (#8073)
58905cd chore: update .gitignore and tsconfig.json
1bfef81 Fix unexpected GitHub Actions failures (#7980)
2a9f651 Enable GitHub Actions for a patch-release branch (#8024)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,2
800,2020-04-22T00:20:35Z,2020-04-22T04:12:20Z,2020-04-22T04:12:20Z,2,4,4,"Bumps lint-staged from 10.1.6 to 10.1.7.

Release notes
Sourced from lint-staged's releases.

v10.1.7
10.1.7 (2020-04-21)
Bug Fixes

use stash create/store to prevent files from disappearing from disk (c9adca5)




Commits

c9adca5 fix: use stash create/store to prevent files from disappearing from disk
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,2
802,2020-04-23T00:18:01Z,2020-04-23T02:36:44Z,2020-04-23T02:36:44Z,2,8,8,"Bumps nuxt-i18n from 6.9.1 to 6.9.2.

Release notes
Sourced from nuxt-i18n's releases.

6.9.2
6.9.2 (2020-04-22)
Bug Fixes

lock vue-i18n version to 8.16.0 until crashing issue is fixed (ad82009)




Changelog
Sourced from nuxt-i18n's changelog.

6.9.2 (2020-04-22)
Bug Fixes

lock vue-i18n version to 8.16.0 until crashing issue is fixed (ad82009)




Commits

3333457 chore: release 6.9.2
ad82009 fix: lock vue-i18n version to 8.16.0 until crashing issue is fixed
f7dd69f chore(docs): add a missing comma (#670)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,2
806,2020-04-24T00:16:29Z,2020-04-24T01:19:20Z,2020-04-24T01:19:21Z,2,7,7,"Bumps @nuxtjs/sitemap from 2.2.0 to 2.2.1.

Changelog
Sourced from @nuxtjs/sitemap's changelog.

2.2.1 (2020-04-23)
Bug Fixes

lastmod on sitemapindex (56d586b), closes #112
logs without additional (9b4773c)
missing warning on generate mode (d82ee3e)




Commits

f4cabac chore(release): 2.2.1
3963db0 chore: update deps
9b4773c fix: logs without additional
d82ee3e fix: missing warning on generate mode
56d586b fix: lastmod on sitemapindex
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,2
807,2020-04-24T00:17:26Z,2020-04-24T01:31:47Z,2020-04-24T01:31:47Z,2,24,54,"Bumps node-sass from 4.13.1 to 4.14.0.

Release notes
Sourced from node-sass's releases.

v4.14.0
Features

Add Node 14 support (@nschonni, #2895)

Fixes

Reporting wrong LibSass version (@saper, #2621)

Supported Environments



OS
Architecture
Node




Windows
x86 & x64
0.10, 0.12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14


OSX
x64
0.10, 0.12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14


Linux*
x86 & x64
0.10, 0.12, 1, 2, 3, 4, 5, 6, 7, 8**, 9**, 10**^, 11**^, 12**^, 13**^, 14**^


Alpine Linux
x64
6, 8, 10, 11, 12, 13, 14


FreeBSD
i386 amd64
8, 10, 12, 13



*Linux support refers to Ubuntu, Debian, and CentOS 5+
** Not available on CentOS 5
^ Only available on x64



Changelog
Sourced from node-sass's changelog.

v4.14.0
https://github.com/sass/node-sass/releases/tag/v4.14.0



Commits

eac343c 4.14.0
bbeb78c Update changelog
1210aab Fix #2621: Report libsass version 3.5.5 (#2769)
5a4a48a feat: Add Node 14 support
b54053a Update changelog
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,4
808,2020-04-24T00:18:04Z,2020-04-24T01:25:29Z,2020-04-24T01:25:29Z,2,32,32,"Bumps firebase from 7.14.1 to 7.14.2.

Commits

80a31c4 Publish firebase@7.14.2
9acd35f Merge branch 'release'
31fc269 do not generate api reports for the release build (#2958)
18fb16b feat(sw-controller): compare host instead of href for getWindowClient (#2772)
5a60243 Factor out Multi-Tab code (#2882)
a36b51b Don't crash if write cannot be persisted (#2938)
0601283 Restore accidentally removed return statement. (#2950)
6cfb268 Make 'handleClientStateEvent()/handleQueryTargetEvent()' idempotent (#2916)
ed9a7be Use hash versions to publish exp packages (#2933)
d7c9ed4 Only retry DOMException/DOMError (#2919)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot use these labels will set the current labels as the default for future PRs for this repo and language
@dependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and language
@dependabot use these assignees will set the current assignees as the default for future PRs for this repo and language
@dependabot use this milestone will set the current milestone as the default for future PRs for this repo and language
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot dashboard:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,3
820,2020-04-28T20:29:00Z,2020-04-28T23:51:40Z,2020-04-28T23:51:40Z,1,12,6,"The SocketIo tab in realtime currently only supports string input even though the SocketIo library can support sending json data (implicitly encoding and decoding).
This change attempts to parse the user input to json in order to send it as json instead of a string.  If the user input is not valid json, it will be sent as a string.",4,5
828,2020-04-30T06:43:16Z,2020-04-30T09:46:19Z,2020-04-30T09:46:19Z,1,38,4,Navigate through your message history with the up and down arrows when the message input box is in focus.,3,5
835,2020-05-01T15:06:01Z,2020-05-02T14:51:41Z,2020-05-02T14:51:41Z,1,0,24,"it seems index.js is useless in the store folder. On the one hand, vue-persist plugin has been added in plugin/vuex-persist.js. And the other hand, nuxt can process state.js and mutations.js correctly.",4,2
838,2020-05-02T19:48:26Z,2020-05-03T00:44:48Z,2020-05-03T00:44:49Z,2,124,11,"Yay, first PR in after a while!
This PR intends to add syntax highlighting to the GraphQL query editor.
There could be some improvements made (like for applying highlighting non-builtin types), but this provides a working implementation for now.
This PR fixes #741",3,1
839,2020-05-03T07:37:18Z,2020-05-03T09:38:38Z,2020-05-03T09:38:38Z,2,0,462,"lint-staged is no longer used.
https://github.com/liyasthomas/postwoman/blob/4789b76e66f473e3c0eac9c94c38884292fed743/package.json#L23",3,1
840,2020-05-03T11:35:46Z,2020-05-05T17:13:22Z,2020-05-05T17:13:22Z,4,65,10,"Adds a type dropdown to the current parameter list. Based on the type, the parameter either gets included as a query parameter or gets added as an environment variable so it can be used in the current url path template replacement.
Parameters without a type are treated as query parameters so the implementation is backwards-compatible.
This way the parameter gets saved with the request and does not have to be saved with the environment.",4,7
842,2020-05-04T22:08:07Z,2020-05-05T00:36:06Z,2020-05-05T00:36:06Z,1,0,2937,"There was a merge file created by the commit 8cc7b52 which wasn't cleaned up, this PR removes it.",3,1
843,2020-05-05T07:30:52Z,2020-05-05T11:06:29Z,2020-05-05T11:06:29Z,2,292,0,,2,0
846,2020-05-05T21:37:42Z,2020-05-06T01:15:48Z,2020-05-06T01:15:48Z,4,663,46,"This PR intends to add the ability for the GraphQL schema docs generated to be persisted in the local storage.
The docs aren't exactly stored in the store, instead the schema introspection data is stored and the docs are generated from it.
Also, this PR adds eslint and eslint-plugin-vue as dev-dependencies (umm, it is because I wanted it for my dev environment, feel free to remove if so.)",3,2
847,2020-05-06T19:27:23Z,2020-05-07T07:19:10Z,2020-05-07T07:19:10Z,2,20,0,"Adds a button to prettify the json request body.

Shows a toast error if the body isn't a proper json string.
This PR fixes #767.",4,4
851,2020-05-07T18:57:29Z,2020-05-09T00:48:52Z,2020-05-09T00:48:53Z,2,22,12,"Fixes saving a request when using environment variables.
url and path variables get overwritten with replaced values, so before saving we reconstruct them using the original uri variable.
This PR intends to fix #642.",3,6
857,2020-05-10T15:21:23Z,2020-05-11T08:52:52Z,2020-05-11T08:52:52Z,1,13,2,,3,5
876,2020-05-15T06:18:31Z,2020-05-15T15:25:05Z,2020-05-15T15:25:05Z,1,9,19,"This PR intends to update the Realtime page URL validation regexes to be more lenient on its validations as the current one is catching some false negatives.
This PR fixes #873",3,1
878,2020-05-15T14:44:27Z,2020-05-15T15:57:20Z,2020-05-15T15:57:21Z,1,1,1,This intends to fix bug #877,3,2
